Epoch , MSE error
1 , 0.360861313329
2 , 0.340627488486
3 , 0.319866186496
4 , 0.297536032547
5 , 0.273698429477
6 , 0.248758217292
7 , 0.223741222828
8 , 0.200274542459
9 , 0.179978313309
10 , 0.163612041555
11 , 0.150856509235
12 , 0.140871977514
13 , 0.132859635037
14 , 0.126242239241
15 , 0.12063478321
16 , 0.115780229114
17 , 0.11150194474
18 , 0.107674445184
19 , 0.104205932763
20 , 0.101027663174
21 , 0.0980872300289
22 , 0.0953441579933
23 , 0.0927669057704
24 , 0.0903307610141
25 , 0.0880163171334
26 , 0.0858083396346
27 , 0.0836948992676
28 , 0.0816666922606
29 , 0.0797164955098
30 , 0.0778387226914
31 , 0.0760290591634
32 , 0.074284161154
33 , 0.0726014093644
34 , 0.0709787096637
35 , 0.0694143347751
36 , 0.0679068013336
37 , 0.0664547768864
38 , 0.0650570115973
39 , 0.0637122897533
40 , 0.0624193966808
41 , 0.0611770973265
42 , 0.0599841234569
43 , 0.0588391671165
44 , 0.0577408785812
45 , 0.056687867539
46 , 0.0556787065935
47 , 0.0547119364443
48 , 0.0537860722643
49 , 0.0528996108954
50 , 0.0520510385413
51 , 0.0512388386774
52 , 0.0504614999239
53 , 0.0497175236589
54 , 0.0490054311829
55 , 0.0483237702805
56 , 0.0476711210679
57 , 0.0470461010512
58 , 0.0464473693612
59 , 0.0458736301617
60 , 0.0453236352556
61 , 0.0447961859369
62 , 0.0442901341492
63 , 0.0438043830246
64 , 0.0433378868778
65 , 0.0428896507361
66 , 0.0424587294796
67 , 0.0420442266629
68 , 0.0416452930871
69 , 0.0412611251772
70 , 0.040890963221
71 , 0.0405340895115
72 , 0.0401898264342
73 , 0.0398575345285
74 , 0.0395366105516
75 , 0.0392264855654
76 , 0.0389266230638
77 , 0.0386365171521
78 , 0.0383556907892
79 , 0.0380836940999
80 , 0.0378201027599
81 , 0.0375645164581
82 , 0.0373165574364
83 , 0.0370758691075
84 , 0.0368421147483
85 , 0.0366149762696
86 , 0.0363941530566
87 , 0.0361793608805
88 , 0.0359703308766
89 , 0.0357668085854
90 , 0.0355685530552
91 , 0.0353753360006
92 , 0.0351869410167
93 , 0.0350031628417
94 , 0.0348238066696
95 , 0.0346486875057
96 , 0.034477629565
97 , 0.0343104657093
98 , 0.034147036921
99 , 0.0339871918109
100 , 0.0338307861579
101 , 0.0336776824781
102 , 0.0335277496216
103 , 0.0333808623955
104 , 0.0332369012098
105 , 0.0330957517462
106 , 0.0329573046479
107 , 0.0328214552276
108 , 0.0326881031947
109 , 0.0325571523979
110 , 0.032428510584
111 , 0.0323020891713
112 , 0.0321778030354
113 , 0.0320555703085
114 , 0.0319353121896
115 , 0.0318169527656
116 , 0.0317004188423
117 , 0.0315856397852
118 , 0.0314725473679
119 , 0.0313610756294
120 , 0.0312511607385
121 , 0.0311427408651
122 , 0.0310357560576
123 , 0.0309301481271
124 , 0.0308258605359
125 , 0.030722838292
126 , 0.030621027848
127 , 0.0305203770042
128 , 0.0304208348161
129 , 0.030322351505
130 , 0.0302248783727
131 , 0.0301283677186
132 , 0.0300327727602
133 , 0.0299380475563
134 , 0.0298441469318
135 , 0.0297510264052
136 , 0.0296586421184
137 , 0.0295669507675
138 , 0.0294759095355
139 , 0.0293854760265
140 , 0.0292956082006
141 , 0.029206264311
142 , 0.0291174028403
143 , 0.0290289824392
144 , 0.0289409618648
145 , 0.0288532999197
146 , 0.0287659553917
147 , 0.0286788869937
148 , 0.0285920533035
149 , 0.0285054127038
150 , 0.0284189233231
151 , 0.028332542975
152 , 0.028246229099
153 , 0.0281599387002
154 , 0.0280736282894
155 , 0.0279872538231
156 , 0.0279007706429
157 , 0.0278141334159
158 , 0.0277272960743
159 , 0.0276402117555
160 , 0.027552832743
161 , 0.0274651104071
162 , 0.0273769951469
163 , 0.0272884363332
164 , 0.0271993822533
165 , 0.0271097800565
166 , 0.0270195757036
167 , 0.0269287139178
168 , 0.0268371381401
169 , 0.0267447904888
170 , 0.0266516117239
171 , 0.0265575412181
172 , 0.0264625169354
173 , 0.0263664754173
174 , 0.0262693517799
175 , 0.0261710797227
176 , 0.0260715915499
177 , 0.0259708182082
178 , 0.0258686893414
179 , 0.0257651333648
180 , 0.0256600775623
181 , 0.0255534482089
182 , 0.0254451707203
183 , 0.0253351698343
184 , 0.0252233698263
185 , 0.0251096947623
186 , 0.0249940687926
187 , 0.0248764164892
188 , 0.0247566632307
189 , 0.024634735637
190 , 0.0245105620559
191 , 0.0243840731037
192 , 0.0242552022612
193 , 0.0241238865249
194 , 0.0239900671117
195 , 0.0238536902158
196 , 0.0237147078125
197 , 0.0235730785039
198 , 0.023428768396
199 , 0.023281752
200 , 0.0231320131411
201 , 0.0229795458621
202 , 0.0228243553013
203 , 0.0226664585261
204 , 0.0225058852989
205 , 0.0223426787519
206 , 0.0221768959452
207 , 0.0220086082853
208 , 0.0218379017784
209 , 0.021664877098
210 , 0.0214896494487
211 , 0.0213123482115
212 , 0.0211331163646
213 , 0.0209521096752
214 , 0.0207694956704
215 , 0.0205854524001
216 , 0.0204001670112
217 , 0.0202138341627
218 , 0.0200266543149
219 , 0.0198388319308
220 , 0.0196505736323
