Epoch , MSE error
1 , 0.412480433019
2 , 0.263261820251
3 , 0.180198770555
4 , 0.143236527188
5 , 0.116977445778
6 , 0.0973787478036
7 , 0.0848271388753
8 , 0.0763567795129
9 , 0.0699253280989
10 , 0.0640531789147
11 , 0.0585218582656
12 , 0.0542968938509
13 , 0.0513853777111
14 , 0.0492071144068
15 , 0.0473751732246
16 , 0.0456625892677
17 , 0.043907426793
18 , 0.0419645014764
19 , 0.0396894237307
20 , 0.036970533358
21 , 0.0338325487085
22 , 0.0305152629391
23 , 0.0273384841923
24 , 0.0244975647947
25 , 0.0220327195545
26 , 0.0198961004603
27 , 0.0180213607256
28 , 0.0163609546
29 , 0.0148884748217
30 , 0.0135880988341
31 , 0.0124461755974
32 , 0.0114478136302
33 , 0.0105767448956
34 , 0.00981642420672
35 , 0.00915115461329
36 , 0.0085668017768
37 , 0.00805108443672
38 , 0.00759357211894
39 , 0.00718552493167
40 , 0.00681967036631
41 , 0.00648997196197
42 , 0.00619141659421
43 , 0.00591983053355
44 , 0.00567172574131
45 , 0.00544417391118
46 , 0.0052347043455
47 , 0.00504122158266
48 , 0.00486193906138
49 , 0.00469532565862
50 , 0.00454006250269
51 , 0.00439500796934
52 , 0.00425916919647
53 , 0.00413167880047
54 , 0.00401177575561
55 , 0.0038987896169
56 , 0.00379212743942
57 , 0.00369126288129
58 , 0.00359572708348
59 , 0.00350510100155
60 , 0.00341900892964
61 , 0.00333711300769
62 , 0.00325910854327
63 , 0.0031847200112
64 , 0.00311369761946
65 , 0.00304581435051
66 , 0.0029808634028
67 , 0.00291865597104
68 , 0.00285901931383
69 , 0.00280179506625
70 , 0.00274683776183
71 , 0.00269401353423
72 , 0.00264319897344
73 , 0.00259428011551
74 , 0.00254715154797
75 , 0.00250171561552
76 , 0.00245788171331
77 , 0.00241556565647
78 , 0.00237468911667
79 , 0.00233517911725
80 , 0.0022969675801
81 , 0.00225999091808
82 , 0.00222418966775
83 , 0.00218950815775
84 , 0.00215589420894
85 , 0.00212329886268
86 , 0.00209167613428
87 , 0.00206098278888
88 , 0.00203117813742
89 , 0.00200222385066
90 , 0.00197408378932
91 , 0.0019467238488
92 , 0.00192011181699
93 , 0.00189421724393
94 , 0.00186901132212
95 , 0.00184446677658
96 , 0.00182055776356
97 , 0.00179725977738
98 , 0.00177454956432
99 , 0.00175240504325
100 , 0.00173080523219
101 , 0.00170973018035
102 , 0.00168916090521
103 , 0.00166907933412
104 , 0.00164946825018
105 , 0.00163031124184
106 , 0.00161159265619
107 , 0.00159329755531
108 , 0.00157541167577
109 , 0.00155792139074
110 , 0.00154081367473
111 , 0.0015240760706
112 , 0.00150769665874
113 , 0.00149166402829
114 , 0.0014759672501
115 , 0.00146059585151
116 , 0.00144553979265
117 , 0.00143078944419
118 , 0.00141633556648
119 , 0.00140216929
120 , 0.00138828209688
121 , 0.00137466580359
122 , 0.00136131254463
123 , 0.00134821475718
124 , 0.00133536516661
125 , 0.00132275677284
126 , 0.00131038283745
127 , 0.00129823687152
128 , 0.00128631262417
129 , 0.00127460407168
130 , 0.00126310540724
131 , 0.00125181103125
132 , 0.0012407155421
133 , 0.00122981372749
134 , 0.00121910055619
135 , 0.00120857117019
136 , 0.0011982208773
137 , 0.00118804514414
138 , 0.0011780395894
139 , 0.00116819997756
140 , 0.00115852221281
